2016;Chang-ai Sun,Yan Zhao,Lin Pan,Xiao He,Dave Towey;A transformation-based approach to testing concurrent programs using UML activity diagrams.;551-576;26;Volume 46, Number 4, April 2016;
2016;Hsin-Wen Wei,Tseng-Yi Chen,Tsan-sheng Hsu;BASE: an assistant tool to precisely simulate energy consumption and reliability of energy-efficient storage systems.;581-599;19;Volume 46, Number 5, May 2016;
2016;Fei Liu 0019,Bixin Li,Rupesh Nasre;Efficient online cycle detection technique combining with Steensgaard points-to information.;601-623;23;Volume 46, Number 5, May 2016;
2016;Daniel A. Rodriguez-Silva,Jaime Loureiro-Acuna,Francisco Javier Gonzalez-Castano,Cristina Lopez-Bravo;Improving the virtualization of rich applications by combining VNC and streaming protocols at the hypervisor layer.;625-644;20;Volume 46, Number 5, May 2016;
2016;Helen Oliver,Patrick McSharry;A design proto-pattern for continuously evaluated forecasting in IBM;645-684;40;Volume 46, Number 5, May 2016;
2016;Ronald A. Olsson,Todd Williamson;RJ: a Java package providing JR-like concurrent programming.;685-708;24;Volume 46, Number 5, May 2016;
2016;Samy Chambi,Daniel Lemire,Owen Kaser,Robert Godin;Better bitmap performance with Roaring bitmaps.;709-719;11;Volume 46, Number 5, May 2016;
2016;Daniel Lemire,Leonid Boytsov,Nathan Kurz;SIMD compression and the intersection of sorted integers.;723-749;27;Volume 46, Number 6, June 2016;
2016;Kartik Gupta,V. Krishna Nandivada;Lexical state analyzer for JavaCC grammars.;751-765;15;Volume 46, Number 6, June 2016;
2016;Karla Saur,Michael W. Hicks,Jeffrey S. Foster;C-strider: type-aware heap traversal for C.;767-788;22;Volume 46, Number 6, June 2016;
2016;Daniel Bristot de Oliveira,Romulo Silva de Oliveira;Timing analysis of the PREEMPT RT Linux kernel.;789-819;31;Volume 46, Number 6, June 2016;
2016;Juri Lelli,Claudio Scordino,Luca Abeni,Dario Faggioli;Deadline scheduling in the Linux kernel.;821-839;19;Volume 46, Number 6, June 2016;
2016;Seong-Won Lee,Soo-Mook Moon,Seong-Moo Kim;Flow-sensitive runtime estimation: an enhanced hot spot detection heuristics for embedded Java just-in-time compilers.;841-864;24;Volume 46, Number 6, June 2016;
2016;Shiyi Wei,Franceska Xhakaj,Barbara G. Ryder;Empirical study of the dynamic behavior of JavaScript objects.;867-889;23;Volume 46, Number 7, July 2016;
2016;Robert Soule,Martin Hirzel,Bugra Gedik,Robert Grimm;River: an intermediate language for stream processing.;891-929;39;Volume 46, Number 7, July 2016;
2016;Thomas Sherwood,Ezak Ahmad,Moi Hoon Yap;Formulating efficient software solution for digital image processing system.;931-954;24;Volume 46, Number 7, July 2016;
2016;Georgios Dagkakis,Ioannis Papagiannopoulos,Cathal Heavey;ManPy: an open-source software tool for building discrete event simulation models of manufacturing systems.;955-981;27;Volume 46, Number 7, July 2016;
2016;Beniamino Di Martino,Antonio Esposito;A rule-based procedure for automatic recognition of design patterns in UML diagrams.;983-1007;25;Volume 46, Number 7, July 2016;
2016;Jose Ricardo da S. Junior,Esteban Clua,Leonardo Murta;Efficient image-aware version control systems using GPU.;1011-1033;23;Volume 46, Number 8, August 2016;
2016;David Ruano-Ordas,Jorge Fdez-Glez,Florentino Fernandez Riverola,Jose Ramon Mendez Reboredo;Using new scheduling heuristics based on resource consumption information for increasing throughput on rule-based spam filtering systems.;1035-1051;17;Volume 46, Number 8, August 2016;
2016;Aibek Sarimbekov,Lukas Stadler,Lubomir Bulej,Andreas Sewe,Andrej Podzimek,Yudi Zheng,Walter Binder;Workload characterization of JVM languages.;1053-1089;37;Volume 46, Number 8, August 2016;
2016;David Ruano-Ordas,Jorge Fdez-Glez,Florentino Fernandez Riverola,Vitor Basto Fernandes,Jose Ramon Mendez Reboredo;RuleSIM: a toolkit for simulating the operation and improving throughput of rule-based spam filters.;1091-1108;18;Volume 46, Number 8, August 2016;
2016;Yi-Ping You,Jian-Ru Chen;A static region-based compiler for the Dalvik virtual machine.;1109-1130;22;Volume 46, Number 8, August 2016;
2016;Daniele Cono D'Elia,Camil Demetrescu,Irene Finocchi;Mining hot calling contexts in small space.;1131-1152;22;Volume 46, Number 8, August 2016;
2016;Renaud Pawlak,Martin Monperrus,Nicolas Petitprez,Carlos Noguera,Lionel Seinturier;SPOON: A library for implementing analyses and transformations of Java source code.;1155-1179;25;Volume 46, Number 9, September 2016;
2016;Giorgio C. Buttazzo,Carmelo Di Franco,Mauro Marinoni;Design and analysis of target-sensitive real-time systems.;1181-1200;20;Volume 46, Number 9, September 2016;
2016;Weijun Liu,Ge Nong,Wai Hong Chan,Yi Wu 0011;Improving a lightweight LZ77 computation algorithm for running faster.;1201-1217;17;Volume 46, Number 9, September 2016;
2016;Sukyoung Ryu;Scalable framework for parsing: from Fortress to JavaScript.;1219-1238;20;Volume 46, Number 9, September 2016;
2016;Alessandro J. De Souza,Anderson Luiz de Oliveira Cavalcanti;Visual Language for Use Case Description.;1239-1261;23;Volume 46, Number 9, September 2016;
2016;Renhai Chen,Zhaoyan Shen,Chenlin Ma,Zili Shao,Yong Guan;NVMRA: utilizing NVM to improve the random write operations for NAND-flash-based mobile devices.;1263-1284;22;Volume 46, Number 9, September 2016;
2016;Adam Richard,Lai Nguyen,Peter Shipton,Kenneth B. Kent,Azden Bierbrauer,Konstantin Nasartschuk,Marcel Dombrowski;Inter-JVM Sharing.;1285-1296;12;Volume 46, Number 9, September 2016;
2016;Roberto R. Osorio,Patricia Gonzalez;A fast algorithm for constructing nearly optimal prefix codes.;1299-1316;18;Volume 46, Number 10, October 2016;
2016;Sol Kim,Kihong Heo,Hakjoo Oh,Kwangkeun Yi;Widening with thresholds via binary search.;1317-1328;12;Volume 46, Number 10, October 2016;
2016;Khaled Mohammed Al-Naami,Sadi Evren Seker,Latifur R. Khan;GISQAF: MapReduce guided spatial query processing and analytics system.;1329-1349;21;Volume 46, Number 10, October 2016;
2016;Walter Binder,Philippe Moret,Eric Tanter,Danilo Ansaloni;Polymorphic bytecode instrumentation.;1351-1380;30;Volume 46, Number 10, October 2016;
2016;Fabrizio Riguzzi,Elena Bellodi,Evelina Lamma,Riccardo Zese,Giuseppe Cota;Probabilistic logic programming on the web.;1381-1396;16;Volume 46, Number 10, October 2016;
2016;Julien Desfossez,Mathieu Desnoyers,Michel R. Dagenais;Runtime latency detection and analysis.;1397-1409;13;Volume 46, Number 10, October 2016;
2016;Jean-Christophe Petkovich,Augusto Born de Oliveira,Y. Zhang,Thomas Reidemeister,Sebastian Fischmeister;DataMill: a distributed heterogeneous infrastructure for robust experimentation.;1411-1440;30;Volume 46, Number 10, October 2016;
2016;Wahiba Ben Abdessalem Karaa,Zeineb Ben Azzouz,Aarti Singh,Nilanjan Dey,Amira S. Ashour,Henda Ben Ghazala;Automatic builder of class diagram (ABCD): an application of UML generation from functional requirements.;1443-1458;16;Volume 46, Number 11, November 2016;
2016;Tonis Saar,Marlon Dumas,Marti Kaljuve,Nataliia Semenenko;Browserbite: cross-browser testing via image processing.;1459-1477;19;Volume 46, Number 11, November 2016;
2016;Mohiuddin Solaimani,Mohammed Iftekhar,Latifur R. Khan,Bhavani M. Thuraisingham,Joey Burton Ingram,Sadi Evren Seker;Online anomaly detection for multi-source VMware using a distributed streaming framework.;1479-1497;19;Volume 46, Number 11, November 2016;
2016;Neil Burroughs;Register allocation and spilling using the expected distance heuristic.;1499-1523;25;Volume 46, Number 11, November 2016;
2016;Md. Redowan Mahmud,Mahbuba Afrin,Md. Abdur Razzaque,Mohammad Mehedi Hassan,Abdulhameed Alelaiwi,Majed A. Alrubaian;Maximizing quality of experience through context-aware mobile application scheduling in cloudlet infrastructure.;1525-1545;21;Volume 46, Number 11, November 2016;
2016;Daniel Lemire,Gregory Ssi Yan Kai,Owen Kaser;Consistently faster and smaller compressed bitmaps with Roaring.;1547-1569;23;Volume 46, Number 11, November 2016;
2016;Iain Ireland,Jose Nelson Amaral,Raul Silvera,Shimin Cui;SafeType: detecting type violations for type-basedalias analysis of C.;1571-1588;18;Volume 46, Number 11, November 2016;
2016;Yu-Chuan Guo,Wuu Yang,Jiunn-Yeu Chen,Jenq-Kuen Lee;Translating the ARM Neon and VFP instructions in a binary translator.;1591-1615;25;Volume 46, Number 12, December 2016;
2016;Ivan Cukic;A continuation-based task programming model for C++: design of the Causeway library.;1617-1656;40;Volume 46, Number 12, December 2016;
2016;Yang Liu,Andrew Simpson;Privacy-preserving targeted mobile advertising: requirements, design and a prototype implementation.;1657-1684;28;Volume 46, Number 12, December 2016;
2016;Lee Naish,Peter Schachte,Aleck M. MacNally;Adtpp: lightweight efficient safe polymorphic algebraic data types for C.;1685-1703;19;Volume 46, Number 12, December 2016;
2016;A. Omar Portillo-Dominguez,Philip Perry,Damien Magoni,Miao Wang 0002,John Murphy 0001;TRINI: an adaptive load balancing strategy based on garbage collection for clustered Java systems.;1705-1733;29;Volume 46, Number 12, December 2016;
2015;Daniel Lemire,Leonid Boytsov;Decoding billions of integers per second through vectorization.;1-29;29;Volume 45, Number 1, January 2015;
2015;Chung-Ming Huang,Shih Yang Lin,Tsung-Han Hsieh;The personalized context-aware mobile advertisement system using a novel approaching detection method over cellular networks.;31-52;22;Volume 45, Number 1, January 2015;
2015;Olli Salli,Olli Nevalainen,Ville Leppanen;Event-driven asynchronous method calls with the D-Bus message system.;53-74;22;Volume 45, Number 1, January 2015;
2015;Girish Maskeri Rama,Avinash C. Kak;Some structural measures of API usability.;75-110;36;Volume 45, Number 1, January 2015;
2015;Sergio Nesmachnow,Francisco Luna,Enrique Alba Torres;An empirical time analysis of evolutionary algorithms as C programs.;111-142;32;Volume 45, Number 1, January 2015;
2015;Daniel A. Rodriguez-Silva,Iria Rodriguez-Cruz,Francisco Javier Gonzalez-Castano;A software architecture for virtualized educational multimedia games in IPTV environments.;143-160;18;Volume 45, Number 2, February 2015;
2015;Mehdi Sheikhalishahi,Lucio Grandinetti,Richard M. Wallace,Jose Luis Vazquez-Poletti;Autonomic resource contention-aware scheduling.;161-175;15;Volume 45, Number 2, February 2015;
2015;Tegawende F. Bissyande,Laurent Reveillere,Julia L. Lawall,Yerom-David Bromberg,Gilles Muller;Implementing an embedded compiler using program transformation rules.;177-196;20;Volume 45, Number 2, February 2015;
2015;Amir Vahid Dastjerdi,Saurabh Kumar Garg,Omer Rana,Rajkumar Buyya;CloudPick: a framework for QoS-aware and ontology-based service deployment across clouds.;197-231;35;Volume 45, Number 2, February 2015;
2015;Anshu Dubey,Klaus Weide,Dongwook Lee,John Bachan,Christopher S. Daley,Samuel Olofin,Noel T. Taylor,Paul M. Rich,Lynn B. Reid;Ongoing verification of a multiphysics community code: FLASH.;233-244;12;Volume 45, Number 2, February 2015;
2015;Giulia Costantini,Pietro Ferrara,Agostino Cortesi;A suite of abstract domains for static analysis of string values.;245-287;43;Volume 45, Number 2, February 2015;
2015;Fernando J. Barros;Aspect-oriented programming and pluggable software units: a comparison based on design patterns.;289-314;26;Volume 45, Number 3, March 2015;
2015;Ricardo Terra,Marco Tulio de Oliveira Valente,Krzysztof Czarnecki,Roberto da Silva Bigonha;A recommendation system for repairing violations detected by static architecture conformance checking.;315-342;28;Volume 45, Number 3, March 2015;
2015;Nader Mohamed,Jameela Al-Jaroodi;MidCloud: an agent-based middleware for effective utilization of replicated Cloud services.;343-363;21;Volume 45, Number 3, March 2015;
2015;Mario Andres Paredes-Valverde,Giner Alor-Hernandez,Alejandro Rodriguez Gonzalez,Rafael Valencia-Garcia,Enrique Jimenez-Domingo;A systematic review of tools, languages, and methodologies for mashup development.;365-397;33;Volume 45, Number 3, March 2015;
2015;Diego Arroyuelo,Francisco Claude,Sebastian Maneth,Veli Makinen,Gonzalo Navarro,Kim Nguyen 0001,Jouni Siren,Niko Valimaki;Fast in-memory XPath search using compressed indexes.;399-434;36;Volume 45, Number 3, March 2015;
2015;Roy Friedman,Amit Portnoy;A generic decentralized trust management framework.;435-454;20;Volume 45, Number 4, April 2015;
2015;Luca Abeni,Csaba Kiraly;Running repeatable and controlled virtual routing experiments.;455-471;17;Volume 45, Number 4, April 2015;
2015;Dae-Kyoo Kim;Design pattern based model transformation with tool support.;473-499;27;Volume 45, Number 4, April 2015;
2015;Minh Ngoc Dinh,David Abramson,Chao Jin,Andrew Gontarek,Robert Moench,Luiz De Rose;A data-centric framework for debugging highly parallel applications.;501-526;26;Volume 45, Number 4, April 2015;
2015;Dietrich Kammer,Dana Henkens,C. Henzen,Rainer Groh;Gesture Formalization for Multitouch.;527-548;22;Volume 45, Number 4, April 2015;
2015;Tseng-Yi Chen,Hsiu-lien Yeh,Hsin-Wen Wei,Mei-ju Sun,Tsan-sheng Hsu,Wei-Kuan Shih;An effective monitoring framework and user interface design.;549-570;22;Volume 45, Number 4, April 2015;
2015;Tom Hume,Des Watson;Is superoptimization viable for VM instruction sets?;571-579;9;Volume 45, Number 4, April 2015;
2015;Alper Ortac,Martin Monperrus,Mira Mezini;Abmash: mashing up legacy Web applications by automated imitation of human actions.;581-612;32;Volume 45, Number 5, May 2015;
2015;Alain Tchana,Noel De Palma,Bruno Dillenseger,Xavier Etchevers;A self-scalable load injection service.;613-632;20;Volume 45, Number 5, May 2015;
2015;Rodrigo da Rosa Righi,Lucas Graebin,Cristiano Andre da Costa;On the replacement of objects from round-based applications over heterogeneous environments.;633-656;24;Volume 45, Number 5, May 2015;
2015;Yanmei Zhang,Shujuan Jiang,Guan Yuan,Xiaolin Ju,Hongchang Zhang;An approach of class integration test order determination based on test levels.;657-687;31;Volume 45, Number 5, May 2015;
2015;Vitor E. Silva Souza,John Mylopoulos;Designing an adaptive computer-aided ambulance dispatch system with Zanshin: an experience report.;689-725;37;Volume 45, Number 5, May 2015;
2015;Yannis Lilis,Anthony Savidis;An integrated implementation framework for compile-time metaprogramming.;727-763;37;Volume 45, Number 6, June 2015;
2015;Leila Ismail,Latifur R. Khan;Implementation and performance evaluation of a scheduling algorithm for divisible load parallel applications in a cloud computing environment.;765-781;17;Volume 45, Number 6, June 2015;
2015;Strahil Ristov,Damir Korencic;Fast construction of space-optimized recursive automaton.;783-799;17;Volume 45, Number 6, June 2015;
2015;Francesco Leotta,Massimo Mecella;PLaTHEA: a marker-less people localization and tracking system for home automation.;801-835;35;Volume 45, Number 6, June 2015;
2015;Jung Woo Kim,Jungjoo Seo,Jin Hong 0001,Kunsoo Park,Sung-Ryul Kim;High-speed parallel implementations of the rainbow method based on perfect tables in a heterogeneous system.;837-855;19;Volume 45, Number 6, June 2015;
2015;Charles T. Cook,Yu-Shan Sun,Murali Sitaraman;Experience report: evolution of a web-integrated software development and verification environment.;857-872;16;Volume 45, Number 6, June 2015;
2015;T. H. Tse,Arnaud Gotlieb,Zhenyu Chen;Focus section on quality software.;873-874;2;Volume 45, Number 7, July 2015;
2015;Mickael Delahaye,Lydie du Bousquet;Selecting a software engineering tool: lessons learnt from mutation analysis.;875-891;17;Volume 45, Number 7, July 2015;
2015;Ji Wu,Tao Yue,Shaukat Ali Khan,Huihui Zhang;A modeling methodology to facilitate safety-oriented architecture design of industrial avionics software.;893-924;32;Volume 45, Number 7, July 2015;
2015;Cristian Mateos,Juan Manuel Rodriguez,Alejandro Zunino;A tool to improve code-first Web services discoverability through text mining techniques.;925-948;24;Volume 45, Number 7, July 2015;
2015;Manoj Kumar,Arun Sharma,Rajesh Kumar;An empirical evaluation of a three-tier conduit framework for multifaceted test case classification and selection using fuzzy-ant colony optimisation approach.;949-971;23;Volume 45, Number 7, July 2015;
2015;Yang Wang,Kenneth B. Kent,Graeme Johnson;Improving J9 virtual machine with LTTng for efficient and effective tracing.;973-987;15;Volume 45, Number 7, July 2015;
2015;Zhe Chen,Yi Gu,Zhiqiu Huang,Jun Zheng,Chang Liu,Ziyi Liu;Model checking aircraft controller software: a case study.;989-1017;29;Volume 45, Number 7, July 2015;
2015;Ilsun You,Marek R. Ogiela,Myunggwon Hwang;Intelligent technologies and applications for big data analytics.;1019-1021;3;Volume 45, Number 8, August 2015;
2015;Chen Li 0009,Linpeng Huang,Luxi Chen;Breeze graph grammar: a graph grammar approach for modeling the software architecture of big data-oriented software systems.;1023-1050;28;Volume 45, Number 8, August 2015;
2015;Jamshaid Ashraf,Omar Khadeer Hussain,Farookh Khadeer Hussain;Making sense from Big RDF Data: OUSAF for measuring ontology usage.;1051-1071;21;Volume 45, Number 8, August 2015;
2015;Dongjin Choi,Pankoo Kim;Identifying the most appropriate expansion of acronyms used in wikipedia text.;1073-1086;14;Volume 45, Number 8, August 2015;
2015;Shih-Hao Hung,Tien-Tzong Tzeng,Gyun-De Wu,Jeng-Peng Shieh;A code offloading scheme for big-data processing in android applications.;1087-1101;15;Volume 45, Number 8, August 2015;
2015;Seong-hun Park,Sung-min Kim,Young-Guk Ha;Scalable visualization for DBpedia ontology analysis using Hadoop.;1103-1114;12;Volume 45, Number 8, August 2015;
2015;Taehong Kim,Myunggwon Hwang,Mi-Nyeong Hwang,Sa-Kwang Song,Do-Heon Jeong,Hanmin Jung;Translation of technical terminologies between English and Korean based on textual big data.;1115-1126;12;Volume 45, Number 8, August 2015;
2015;Aniello Castiglione,Marco Gribaudo,Mauro Iacono,Francesco Palmieri;Modeling performances of concurrent big data applications.;1127-1144;18;Volume 45, Number 8, August 2015;
2015;Antonio J. Jara Valera,Dominique Genoud,Yann Bocchi;Big data for smart cities with KNIME a real experience in the SmartSantander testbed.;1145-1160;16;Volume 45, Number 8, August 2015;
2015;Damaris Fuentes-Lorenzo,Luis Sanchez,Antonio Cuadra Sanchez,Maria del Mar Cutanda-Rodriguez;A RESTful and semantic framework for data integration.;1161-1188;28;Volume 45, Number 9, September 2015;
2015;Francoise Baude,Ludovic Henrio,Cristian Ruz;Programming distributed and adaptable autonomous components - the GCM/ProActive framework.;1189-1227;39;Volume 45, Number 9, September 2015;
2015;Hsung-Pin Chang,Syuan-You Liao,Da-Wei Chang,Guo-Wei Chen;Profit data caching and hybrid disk-aware Completely Fair Queuing scheduling algorithms for hybrid disks.;1229-1249;21;Volume 45, Number 9, September 2015;
2015;Francesco Buccafurri,Gianluca Lax,Antonino Nocera,Domenico Ursino;A system for extracting structural information from Social Network accounts.;1251-1275;25;Volume 45, Number 9, September 2015;
2015;Byeongcheol Lee,Martin Hirzel,Robert Grimm,Kathryn S. McKinley;Debugging mixed-environment programs with Blink.;1277-1306;30;Volume 45, Number 9, September 2015;
2015;Vladimir Sor,Satish Narayana Srirama,Nikita Salnikov-Tarnovski;Memory leak detection in Plumbr.;1307-1330;24;Volume 45, Number 10, October 2015;
2015;Sunny Dhillon,Qusay H. Mahmoud;An evaluation framework for cross-platform mobile application development tools.;1331-1357;27;Volume 45, Number 10, October 2015;
2015;Hasan Sozer;Integrated static code analysis and runtime verification.;1359-1373;15;Volume 45, Number 10, October 2015;
2015;Chris Schneider,Adam Barker,Simon Dobson;A survey of self-healing systems frameworks.;1375-1398;24;Volume 45, Number 10, October 2015;
2015;Johannes Willkomm,Christian H. Bischof,H. Martin Buecker;RIOS: efficient I/O in reverse direction.;1399-1427;29;Volume 45, Number 10, October 2015;
2015;Alex Dvinsky,Roy Friedman;Chameleon - a group communication framework for smartphones.;1429-1455;27;Volume 45, Number 10, October 2015;
2015;Diana Berbecaru,Antonio Lioy;Exploiting the European Union trusted service status list for certificate validation in STORK: design, implementation, and lessons learnt.;1457-1477;21;Volume 45, Number 11, November 2015;
2015;Xiaoyan Zhu,Jim Whitehead,Caitlin Sadowski,Qinbao Song;An analysis of programming language statement frequency in C, C++, and Java source code.;1479-1495;17;Volume 45, Number 11, November 2015;
2015;Ghassan Shobaki,Laith Sakka,Najm Eldeen Abu Rmaileh,Hasan Al-Hamash;Experimental evaluation of various register-pressure-reduction heuristics.;1497-1517;21;Volume 45, Number 11, November 2015;
2015;Hai-Feng Guo,Zongyan Qiu;A dynamic stochastic model for automatic grammar-based test generation.;1519-1547;29;Volume 45, Number 11, November 2015;
2015;Sungju Huh,Jonghun Yoo,Seongsoo Hong;Cross-layer resource control and scheduling for improving interactivity in Android.;1549-1570;22;Volume 45, Number 11, November 2015;
2015;Sheng Di,Franck Cappello;GloudSim: Google trace based cloud simulator with virtual machines.;1571-1590;20;Volume 45, Number 11, November 2015;
2015;John Aycock;Stringlish: improved English string searching in binary files.;1591-1595;5;Volume 45, Number 11, November 2015;
2015;Nuwan Goonasekera,William J. Caelli,Colin J. Fidge;LibVM: an architecture for shared library sandboxing.;1597-1617;21;Volume 45, Number 12, December 2015;
2015;Giuseppina Cretella,Beniamino Di Martino;A semantic engine for porting applications to the cloud and among clouds.;1619-1637;19;Volume 45, Number 12, December 2015;
2015;Dominique Colnet,Benoit Sonntag;Exploiting array manipulation habits to optimize garbage collection and type flow analysis.;1639-1657;19;Volume 45, Number 12, December 2015;
2015;Aurelie Hurault,Kyungim Baek,Henri Casanova;Selecting linear algebra kernel composition using response time prediction.;1659-1676;18;Volume 45, Number 12, December 2015;
2015;Javier Criado,Diego Rodriguez-Gracia,Luis Iribarne,Nicolas Padilla;Toward the adaptation of component-based architectures by model transformation: behind smart user interfaces.;1677-1718;42;Volume 45, Number 12, December 2015;
2015;Cristian Duran-Faundez,Mario Ramos,Pedro Rodriguez;Applying Gaia and AUML for the development of multiagent-based control software for flexible manufacturing systems: addressing methodological and implementation issues.;1719-1737;19;Volume 45, Number 12, December 2015;
2014;Steven Burrows,Alexandra L. Uitdenbogerd,Andrew Turpin;Comparing techniques for authorship attribution of source code.;1-32;32;Volume 44, Number 1, January 2014;
2014;Mark Shtern,Vassilios Tzerpos;Methods for selecting and improving software clustering algorithms.;33-46;14;Volume 44, Number 1, January 2014;
2014;Qianhui Liang,Francis Bu-Sung Lee,Patrick C. K. Hung;A rule-based approach for availability of service by automated service substitution.;47-76;30;Volume 44, Number 1, January 2014;
2014;Francisco Ortin Soler,Sheila Mendez Nunez,Vicente Garcia-Diaz,Miguel Garcia;On the suitability of dynamic languages for hot-reprogramming a robotics framework: a Python case study.;77-104;28;Volume 44, Number 1, January 2014;
2014;Jevgeni Kabanov,Varmo Vene;A thousand years of productivity: the JRebel story.;105-127;23;Volume 44, Number 1, January 2014;
2014;Emilie Balland,Pierre-Etienne Moreau,Antoine Reilles;Effective strategic programming for Java developers.;129-162;34;Volume 44, Number 2, February 2014;
2014;Weiwei Lin,Chen Liang,James Zijun Wang,Rajkumar Buyya;Bandwidth-aware divisible task scheduling for cloud computing.;163-174;12;Volume 44, Number 2, February 2014;
2014;Vasvi Kakkad,Saeed Attar,Andrew E. Santosa,Alan Fekete,Bernhard Scholz;Curracurrong: a stream programming environment for wireless sensor networks.;175-199;25;Volume 44, Number 2, February 2014;
2014;Fevzi Belli,Andre Takeshi Endo,Michael Linschulte,Adenilso da Silva Simao;A holistic approach to model-based testing of Web service compositions.;201-234;34;Volume 44, Number 2, February 2014;
2014;Jannik Laval,Stephane Ducasse;Resolving cyclic dependencies between packages with enriched dependency structural matrix.;235-257;23;Volume 44, Number 2, February 2014;
2014;Diego Garbervetsky,Sunghun Kim 0001;Developing tools as plug-ins: TOPI 2012 special issue.;259-260;2;Volume 44, Number 3, March 2014;
2014;Steven P. Reiss,Jared N. Bott,Joseph J. LaViola Jr.;Plugging in and into code bubbles: the code bubbles architecture.;261-276;16;Volume 44, Number 3, March 2014;
2014;Stefan Naujokat,Johannes Neubauer,Anna-Lena Lamprecht,Bernhard Steffen,Sven Jorges,Tiziana Margaria-Steffen;Simplicity-first model-based plug-in development.;277-297;21;Volume 44, Number 3, March 2014;
2014;Hossein Tajalli,Nenad Medvidovic;iDARE - a reference architecture for integrated software environments.;299-316;18;Volume 44, Number 3, March 2014;
2014;Marcos Chicote,Daniel Ciolek,Juan P. Galeotti;Practical JFSL verification using TACO.;317-334;18;Volume 44, Number 3, March 2014;
2014;Siim Karus;XML development with plug-ins as a service.;335-352;18;Volume 44, Number 3, March 2014;
2014;Mohsen Amini Salehi,Adel Nadjaran Toosi,Rajkumar Buyya;Contention management in federated virtualized distributed systems: implementation and evaluation.;353-368;16;Volume 44, Number 3, March 2014;
2014;Nikolay Grozev,Rajkumar Buyya;Inter-Cloud architectures and application brokering: taxonomy and survey.;369-390;22;Volume 44, Number 3, March 2014;
2014;Alain Plantec,Loic Lagadec;International workshop on smalltalk technologies 2011 special issue.;391-392;2;Volume 44, Number 4, April 2014;
