2015;Derek Flood,Fergal McCaffery,Valentine Casey,Ruth McKeever,Peter Rust;A roadmap to ISO 14971 implementation.;http://dx.doi.org/10.1002/smr.1711;319-336;18;Volume 27, Number 5, May 2015;
2015;Maryam Razavian,Patricia Lago;A systematic literature review on SOA migration.;http://dx.doi.org/10.1002/smr.1712;337-372;36;Volume 27, Number 5, May 2015;
2015;Jehad Al Dallal;Accounting for data encapsulation in the measurement of object-oriented class cohesion.;http://dx.doi.org/10.1002/smr.1714;373-400;28;Volume 27, Number 5, May 2015;
2015;Rainer Koschke,Juergen Rilling;Preface special section on software clones (IWSC'13).;http://dx.doi.org/10.1002/smr.1719;401;1;Volume 27, Number 6, June 2015;
2015;Hitesh Sajnani,Vaibhav Saini,Cristina Videira Lopes;A parallel and efficient approach to large scale clone detection.;http://dx.doi.org/10.1002/smr.1707;402-429;28;Volume 27, Number 6, June 2015;
2015;Jeffrey Svajlenko,Iman Keivanloo,Chanchal K. Roy;Big data clone detection using classical detectors: an exploratory study.;http://dx.doi.org/10.1002/smr.1662;430-464;35;Volume 27, Number 6, June 2015;
2015;Jens Heidrich,Markku Oivo,Andreas Jedlitschka;Software productivity and effort estimation.;http://dx.doi.org/10.1002/smr.1722;465-466;2;Volume 27, Number 7, July 2015;
2015;Daniel Graziotin,Xiaofeng Wang,Pekka Abrahamsson;Do feelings matter? On the correlation of affects and the self-assessed productivity in software engineering.;http://dx.doi.org/10.1002/smr.1673;467-487;21;Volume 27, Number 7, July 2015;
2015;Sousuke Amasaki,Chris Lokan;On the effectiveness of weighted moving windows: Experiment on linear regression based software effort estimation.;http://dx.doi.org/10.1002/smr.1672;488-507;20;Volume 27, Number 7, July 2015;
2015;Miklós Biró,Richard Messnarz,Ricardo Colomo Palacios;Process improvement approaches fertilised by advances in SPI.;http://dx.doi.org/10.1002/smr.1725;509-513;5;Volume 27, Number 8, August 2015;
2015;Sujin Choi,Dae-Kyoo Kim,Sooyong Park;Identifying correlations of findings for building process improvement packages using graph clustering.;http://dx.doi.org/10.1002/smr.1723;514-527;14;Volume 27, Number 8, August 2015;
2015;Lohana Lema,José Antonio Calvo-Manzano,Ricardo Colomo Palacios,Magdalena Arcilla;ITIL in small to medium-sized enterprises software companies: towards an implementation sequence.;http://dx.doi.org/10.1002/smr.1727;528-538;11;Volume 27, Number 8, August 2015;
2015;Jozef De Man;Experience with teaching and applying process appraisals at a university.;http://dx.doi.org/10.1002/smr.1730;539-544;6;Volume 27, Number 8, August 2015;
2015;János Ivanyos,Éva Sándor-Kriszt;ECQA Governance SPICE assessor skills for evaluating integrated risk management scenarios.;http://dx.doi.org/10.1002/smr.1729;545-554;10;Volume 27, Number 8, August 2015;
2015;Harjinder Rahanu,Elli Georgiadou,Kerstin V. Siakas,Damjan Ekert,Richard Messnarz,Geetha Abeysinghe;Towards relating delivery methods and examination success: lessons learned from the VALO LLP project case study.;http://dx.doi.org/10.1002/smr.1726;555-564;10;Volume 27, Number 8, August 2015;
2015;Marion Lepmets,Paul Clarke,Fergal McCaffery,Anita Finnegan,Alec Dorling;Development of MDevSPICE® - the medical device software process assessment framework.;http://dx.doi.org/10.1002/smr.1731;565-572;8;Volume 27, Number 8, August 2015;
2015;Jan Pries-Heje,Jørn Johansen;Choosing change strategy for ISO/IEC 33014.;http://dx.doi.org/10.1002/smr.1724;573-583;11;Volume 27, Number 8, August 2015;
2015;Wolfgang Raschke,Massimiliano Zilli,Johannes Loinig,Reinhold Weiss,Christian Steger,Christian Kreiner;Where does all this waste come from?;http://dx.doi.org/10.1002/smr.1732;584-590;7;Volume 27, Number 8, August 2015;
2015;Gilbert Regan,Miklós Biró,Derek Flood,Fergal McCaffery;Assessing traceability - practical experiences and lessons learned.;http://dx.doi.org/10.1002/smr.1728;591-601;11;Volume 27, Number 8, August 2015;
2015;Giulio Barabino,Giulio Concas,Erika Corona,Daniele Grechi,Michele Marchesi,Danilo Tigano;Web framework points: an effort estimation methodology for Web application development using a content management framework.;http://dx.doi.org/10.1002/smr.1715;603-624;22;Volume 27, Number 9, September 2015;
2015;Fuqun Huang,Bin Liu,Shihai Wang,Qiuying Li;The impact of software process consistency on residual defects.;http://dx.doi.org/10.1002/smr.1717;625-646;22;Volume 27, Number 9, September 2015;
2015;Krzysztof Wnuk,Jaap Kabbedijk,Sjaak Brinkkemper,Björn Regnell,David Callele;Exploring factors affecting decision outcome and lead time in large-scale requirements engineering.;http://dx.doi.org/10.1002/smr.1721;647-673;27;Volume 27, Number 9, September 2015;
2015;Matias Nicoletti,Silvia N. Schiaffino,Jorge Andrés Díaz Pace;An optimization-based tool to support the cost-effective production of software architecture documentation.;http://dx.doi.org/10.1002/smr.1734;674-699;26;Volume 27, Number 9, September 2015;
2015;Mahmood Niazi;A comparative study of software process improvement implementation success factors.;http://dx.doi.org/10.1002/smr.1704;700-722;23;Volume 27, Number 9, September 2015;
2015;Buturab Rizvi,Ebrahim Bagheri,Dragan Gasevic;A systematic review of distributed Agile software engineering.;http://dx.doi.org/10.1002/smr.1718;723-762;40;Volume 27, Number 10, October 2015;
2015;Bayarbuyan Ulziit,Zeeshan Akhtar Warraich,Çigdem Gencel,Kai Petersen;A conceptual framework of challenges and solutions for managing global software maintenance.;http://dx.doi.org/10.1002/smr.1720;763-792;30;Volume 27, Number 10, October 2015;
2015;Jing Qiu,Xiaohong Su,Peijun Ma;Identifying functions in binary code with reverse extended control flow graphs.;http://dx.doi.org/10.1002/smr.1733;793-820;28;Volume 27, Number 10, October 2015;
2015;Dilan Sahin,Marouane Kessentini,Manuel Wimmer,Kalyanmoy Deb;Model transformation testing: a bi-level search-based software engineering approach.;http://dx.doi.org/10.1002/smr.1735;821-837;17;Volume 27, Number 11, November 2015;
2015;Hongyu Kuang,Patrick Mäder,Hao Hu,Achraf Ghabi,LiGuo Huang,Jian Lü,Alexander Egyed;Can method data dependencies support the assessment of traceability between requirements and source code?;http://dx.doi.org/10.1002/smr.1736;838-866;29;Volume 27, Number 11, November 2015;
2015;Ghulam Rasool,Zeeshan Arshad;A review of code smell mining techniques.;http://dx.doi.org/10.1002/smr.1737;867-895;29;Volume 27, Number 11, November 2015;
2015;Natalja Nikitina Calderon,Mira Kajko-Mattsson,Andrew James Nolan;Successful process improvement projects are no accidents.;http://dx.doi.org/10.1002/smr.1738;896-911;16;Volume 27, Number 11, November 2015;
2015;Maryam Nooraei Abadeh,Seyed-Hassan Mirian-Hosseinabadi;Delta-based regression testing: a formal framework towards model-driven regression testing.;http://dx.doi.org/10.1002/smr.1752;913-952;40;Volume 27, Number 12, December 2015;
2015;Christin Lindholm;Involving user perspective in a software risk management process.;http://dx.doi.org/10.1002/smr.1753;953-975;23;Volume 27, Number 12, December 2015;
2015;Jhoney da. Silva Lopes,José Luís Braga,Moisés A. Resende-Filho;Systems dynamics model for decision support in risk assessment in software projects.;http://dx.doi.org/10.1002/smr.1754;976-989;14;Volume 27, Number 12, December 2015;
2015;Jukka Ruohonen,Sami Hyrynsalmi,Ville Leppänen;Time series trends in software evolution.;http://dx.doi.org/10.1002/smr.1755;990-1015;26;Volume 27, Number 12, December 2015;
2014;Martin Pinzger,Denys Poshyvanyk;Special issue: a selection of distinguished papers from the 18th Working Conference on Reverse Engineering 2011.;http://dx.doi.org/10.1002/smr.1638;1-2;2;Volume 26, Number 1, January 2014;
2014;Weiyi Shang,Zhen Ming Jiang,Bram Adams,Ahmed E. Hassan,Michael W. Godfrey,Mohamed N. Nasser,Parminder Flora;An exploratory study of the evolution of communicated information about the execution of large software systems.;http://dx.doi.org/10.1002/smr.1579;3-26;24;Volume 26, Number 1, January 2014;
2014;Xiaoran Wang,Lori L. Pollock,K. Vijay-Shanker;Automatic Segmentation of Method Code into Meaningful Blocks: Design and Evaluation.;http://dx.doi.org/10.1002/smr.1581;27-49;23;Volume 26, Number 1, January 2014;
2014;Amir Aryani,Fabrizio Perin,Mircea Lungu,Abdun Naser Mahmood,Oscar Nierstrasz;Predicting dependences using domain-based coupling.;http://dx.doi.org/10.1002/smr.1598;50-76;27;Volume 26, Number 1, January 2014;
2014;Fehmi Jaafar,Yann-Gaël Guéhéneuc,Sylvie Hamel,Giuliano Antoniol;Detecting asynchrony and dephase change patterns by mining software repositories.;http://dx.doi.org/10.1002/smr.1635;77-106;30;Volume 26, Number 1, January 2014;
2014;Steven Davies,Marc Roper,Murray Wood;Comparing text-based and dependence-based approaches for determining the origins of bugs.;http://dx.doi.org/10.1002/smr.1619;107-139;33;Volume 26, Number 1, January 2014;
2014;Maryam Razavian,Patricia Lago;A lean and mean strategy: a data migration industrial study.;http://dx.doi.org/10.1002/smr.1613;141-171;31;Volume 26, Number 2, February 2014;
2014;Lucia,David Lo,Lingxiao Jiang,Ferdian Thung,Aditya Budi;Extended comprehensive study of association measures for fault localization.;http://dx.doi.org/10.1002/smr.1616;172-219;48;Volume 26, Number 2, February 2014;
2014;Syed Muhammad Ali Shah,Çigdem Gencel,Usman Sattar Alvi,Kai Petersen;Towards a hybrid testing process unifying exploratory testing and scripted testing.;http://dx.doi.org/10.1002/smr.1621;220-250;31;Volume 26, Number 2, February 2014;
2014;Michael Unterkalmsteiner,Tony Gorschek,A. K. M. Moinul Islam,Chow Kian Cheng,Rahadian Bayu Permadi,Robert Feldt;A conceptual framework for SPI evaluation.;http://dx.doi.org/10.1002/smr.1637;251-279;29;Volume 26, Number 2, February 2014;
2014;Miklós Biró,Richard Messnarz,Ricardo Colomo Palacios;Application themes of software process assessment and improvement.;http://dx.doi.org/10.1002/smr.1583;281-283;3;Volume 26, Number 3, March 2014;
2014;Richard Messnarz,Miguel-Ángel Sicilia,Miklós Biró,Elena García Barriocanal,Miguel Garre-Rubio,Kerstin V. Siakas,Adrienne Clarke;Social responsibility aspects supporting the success of SPI.;http://dx.doi.org/10.1002/smr.1586;284-294;11;Volume 26, Number 3, March 2014;
2014;Tim C. Kasse,Jørn Johansen;Maturity differences between customer and supplier - challenges, problems, and possible solutions.;http://dx.doi.org/10.1002/smr.1582;295-305;11;Volume 26, Number 3, March 2014;
2014;Motoko Takeuchi,Naohiko Kohtake,Seiko Shirasaka,Yumi Koishi,Kazunori Shioya;Report on an assessment experience based on ISO/IEC 29110.;http://dx.doi.org/10.1002/smr.1591;306-312;7;Volume 26, Number 3, March 2014;
2014;Péter Balázs Polgár,Ferenc Kazinci;Process communication in medical software development.;http://dx.doi.org/10.1002/smr.1590;313-320;8;Volume 26, Number 3, March 2014;
2014;Badari Kotejoshyer,Birendra Singh,Suhas Tittibha;Rule-based requirements management methodology.;http://dx.doi.org/10.1002/smr.1589;321-328;8;Volume 26, Number 3, March 2014;
2014;Javier Saldaña Ramos,Ana Sanz-Esteban,Javier García,Antonio Amescua;Skills and abilities for working in a global software development team: a competence model.;http://dx.doi.org/10.1002/smr.1588;329-338;10;Volume 26, Number 3, March 2014;
2014;Diego Martín,Javier García Guzmán,Julián Urbano,Antonio Amescua;Modeling software development practices using reusable project patterns: a case study.;http://dx.doi.org/10.1002/smr.1587;339-349;11;Volume 26, Number 3, March 2014;
2014;Tomas Schweigert,Andreas Nehfort;Technical issues in test process assessment and their current handling in TestSPICE.;http://dx.doi.org/10.1002/smr.1585;350-356;7;Volume 26, Number 3, March 2014;
2014;Timo Varkoi,Risto Nevalainen,Timo Mäkinen;Toward nuclear SPICE - integrating IEC 61508, IEC 60880 and SPICE.;http://dx.doi.org/10.1002/smr.1584;357-365;9;Volume 26, Number 3, March 2014;
2014;David Raffo,Dietmar Pfahl,Li Zhang;ICSSP 2011 Special issue: processes for tomorrow's systems and software engineering: an evolving dynamic domain.;http://dx.doi.org/10.1002/smr.1646;369-370;2;Volume 26, Number 4, April 2014;
2014;Frank Elberzhager,Jürgen Münch,H. Dieter Rombach,Bernd G. Freimut;Integrating inspection and test processes based on context-specific assumptions.;http://dx.doi.org/10.1002/smr.1569;371-385;15;Volume 26, Number 4, April 2014;
2014;Julio Ariel Hurtado Alegria,María Cecilia Bastarrica,Alcides Quispe,Sergio F. Ochoa;MDE-based process tailoring strategy.;http://dx.doi.org/10.1002/smr.1576;386-403;18;Volume 26, Number 4, April 2014;
2014;Maria Paasivaara,Casper Lassenius;Agile coaching for global software development.;http://dx.doi.org/10.1002/smr.1577;404-418;15;Volume 26, Number 4, April 2014;
2014;Lorea Belategi,Goiuria Sagardui,Leire Etxeberria,Maider Azanza;Embedded software product lines: domain and application engineering model-based analysis processes.;http://dx.doi.org/10.1002/smr.1568;419-433;15;Volume 26, Number 4, April 2014;
2014;Julio Ariel Hurtado Alegria,María Cecilia Bastarrica,Alexandre Bergel;Avispa: a tool for analyzing software process models.;http://dx.doi.org/10.1002/smr.1578;434-450;17;Volume 26, Number 4, April 2014;
2014;Carlton A. Crabtree,Anthony F. Norcio,Carolyn B. Seaman;An empirical study of process knowledge: coherence as a static process property.;http://dx.doi.org/10.1002/smr.1567;451-463;13;Volume 26, Number 4, April 2014;
2014;Miklós Biró,Richard Messnarz,Ricardo Colomo Palacios;Software process improvement leveraged in various application domains.;http://dx.doi.org/10.1002/smr.1612;465-467;3;Volume 26, Number 5, May 2014;
